ID;Partner neve;Székhelye;Megye;Teljesítés;Számlaszám;Termék megnevezése;Db;Egységár;Eá. Pénznem;Nettó ár;Nettó pénznem
495.;RANGERS V&V Kft.;3527 Miskolc, Baross Gábor u. 16.;BORSOD-ABAÚJ ZEMPLÉN MEGYE;2023.12.22;2023-171;CBD 375 mg;20;-5,00   ;HUF;-100   ;HUF
493.;Dr. Kissné Lengyel Csilla Anikó;4400 Nyíregyháza, Patkó utca 2/A;SZABOLCS-SZATMÁR BEREG MEGYE;2023.12.22;2023-170;CBD 375 mg;7;5 000,00   ;HUF;35 000   ;HUF
830.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.08.11;2024-11;Fekete Magolaj;5;-5 241,00   ;HUF;-26 205   ;HUF
831.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.08.11;2024-11;Ginseng;3;-1 051,00   ;HUF;-3 153   ;HUF
832.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.08.11;2024-11;Kalcium+Vitamin D ;1;-1 010,00   ;HUF;-1 010   ;HUF
833.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.08.11;2024-11;Koenzim Q10 30 db kapszula ;1;-1 449,00   ;HUF;-1 449   ;HUF
834.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.08.11;2024-11;Omega 3;1;-1 534,00   ;HUF;-1 534   ;HUF
835.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.08.11;2024-11;Probiotikum;5;-2 179,00   ;HUF;-10 895   ;HUF
496.;RANGERS V&V Kft.;3527 Miskolc, Baross Gábor u. 16.;BORSOD-ABAÚJ ZEMPLÉN MEGYE;2023.12.27;2023-172;CBD 375 mg;20;4 900,00   ;HUF;98 000   ;HUF
497.;RANGERS V&V Kft.;3527 Miskolc, Baross Gábor u. 16.;BORSOD-ABAÚJ ZEMPLÉN MEGYE;2023.12.27;2023-172;CBD 375 mg;20;5,00   ;HUF;100   ;HUF
467.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.12.28;2023-166;Fekete Magolaj;10;4 340,00   ;HUF;43 400   ;HUF
468.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.12.28;2023-166;Ginseng;80;870,00   ;HUF;69 600   ;HUF
469.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.12.28;2023-166;Kalcium+Vitamin D ;40;835,00   ;HUF;33 400   ;HUF
470.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.12.28;2023-166;Koenzim Q10 30 db kapszula ;40;1 200,00   ;HUF;48 000   ;HUF
471.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.12.28;2023-166;Omega 3;20;1 270,00   ;HUF;25 400   ;HUF
472.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.12.28;2023-166;Probiotikum;180;1 805,00   ;HUF;324 900   ;HUF
473.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.12.28;2023-166;Vitamin D3;40;1 270,00   ;HUF;50 800   ;HUF
466.;Tündérfátyol Bt.;4028 Debrecen, Szigligeti u. 7.;HAJDÚ-BIHAR MEGYE;2024.01.05;2023-165;Probiotikum;90;1 805,00   ;HUF;162 450   ;HUF
948.;"""MÁTYÁS KIRÁLY"" Kft.";4028 Debrecen, Laktanya utca 23.;HAJDÚ-BIHAR MEGYE;2024.01.08;2024-3;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
1002.;"""MÁTYÁS KIRÁLY"" Kft.";4028 Debrecen, Laktanya utca 23.;HAJDÚ-BIHAR MEGYE;2024.01.08;2024-5;Probiotikum;40;-1 805,00   ;HUF;-72 200   ;HUF
1031.;"""MÁTYÁS KIRÁLY"" Kft.";4028 Debrecen, Laktanya utca 23.;HAJDÚ-BIHAR MEGYE;2024.01.08;2024-6;Probiotikum;40;1 200,33   ;HUF;48 013   ;HUF
983.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2024.01.08;2024-4;Omega 3;10;1 270,00   ;HUF;12 700   ;HUF
1075.;Tündérfátyol Bt.;4028 Debrecen, Szigligeti u. 7.;HAJDÚ-BIHAR MEGYE;2024.01.12;2024-8;CBD 375 mg;1;9 900,00   ;HUF;9 900   ;HUF
1053.;Pappné Vass Anikó Eleonóra;4324 Kállósemjén, Kossuth út 87.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.01.12;2024-7;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
1137.;Korodi Istvan;4034 Debrecen, Ruyter utca 70/B;HAJDÚ-BIHAR MEGYE;2024.01.16;shop-2024-1;Kalcium+Vitamin D ;1;1 259,84   ;HUF;1 260   ;HUF
1138.;Korodi Istvan;4034 Debrecen, Ruyter utca 70/B;HAJDÚ-BIHAR MEGYE;2024.01.16;shop-2024-1;GLS házhozszállítás;1;786,61   ;HUF;787   ;HUF
1159.;Korodi Istvan;4034 Debrecen, Ruyter utca 107.;HAJDÚ-BIHAR MEGYE;2024.01.16;shop-2024-6;Kalcium+Vitamin D ;1;-1 259,84   ;HUF;-1 260   ;HUF
1160.;Korodi Istvan;4034 Debrecen, Ruyter utca 107.;HAJDÚ-BIHAR MEGYE;2024.01.16;shop-2024-6;GLS házhozszállítás;1;-786,61   ;HUF;-787   ;HUF
1101.;GRANULA Bt.;4544 Nyírkarász, Kossuth u.1.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.01.19;2024-9;CBD 375 mg;5;9 900,00   ;HUF;49 500   ;HUF
1102.;GRANULA Bt.;4544 Nyírkarász, Kossuth u.1.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.01.19;2024-9;Kalcium+Vitamin D ;5;835,00   ;HUF;4 175   ;HUF
804.;Balbio Life Kft.;4027 Debrecen, Szegfű utca 1. 2.em.9.;HAJDÚ-BIHAR MEGYE;2024.01.23;2024-10;Ginseng;20;870,00   ;HUF;17 400   ;HUF
859.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2024.05.10;2024-119;Ginseng;44;783,00   ;HUF;34 452   ;HUF
860.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2024.05.10;2024-119;Omega 3;12;1 143,00   ;HUF;13 716   ;HUF
861.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2024.05.10;2024-119;Probiotikum;43;1 625,00   ;HUF;69 875   ;HUF
862.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2024.01.23;2024-12;Fekete Magolaj;5;4 557,00   ;HUF;22 785   ;HUF
863.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2024.01.23;2024-12;Ginseng;3;1 051,00   ;HUF;3 153   ;HUF
864.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2024.01.23;2024-12;Kalcium+Vitamin D ;1;1 010,00   ;HUF;1 010   ;HUF
865.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2024.01.23;2024-12;Koenzim Q10 30 db kapszula ;1;1 449,00   ;HUF;1 449   ;HUF
866.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2024.01.23;2024-12;Omega 3;1;1 534,00   ;HUF;1 534   ;HUF
867.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2024.01.23;2024-12;Probiotikum;5;2 179,00   ;HUF;10 895   ;HUF
868.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.08.08;2024-120;Vitamin D3;52;1 270,00   ;HUF;66 040   ;HUF
869.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.08.08;2024-120;Fekete Magolaj;43;4 340,00   ;HUF;186 620   ;HUF
870.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.08.08;2024-120;Ginseng;110;870,00   ;HUF;95 700   ;HUF
871.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.08.08;2024-120;Kalcium+Vitamin D ;63;835,00   ;HUF;52 605   ;HUF
872.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.08.08;2024-120;Koenzim Q10 30 db kapszula ;33;1 200,00   ;HUF;39 600   ;HUF
873.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.08.08;2024-120;Probiotikum;10;1 805,00   ;HUF;18 050   ;HUF
805.;Balbio Life Kft.;4027 Debrecen, Szegfű utca 1. 2.em.9.;HAJDÚ-BIHAR MEGYE;2024.01.23;2024-10;Ginseng;4;5,00   ;HUF;20   ;HUF
931.;JÓZSAI PATIKA Bt.;4225 Debrecen, Szentgyörgyflavi utca 9.;HAJDÚ-BIHAR MEGYE;2024.01.23;2024-23;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
932.;Tündérfátyol Bt.;4028 Debrecen, Szigligeti u. 7.;HAJDÚ-BIHAR MEGYE;2024.01.25;2024-24;CBD 375 mg;20;9 900,00   ;HUF;198 000   ;HUF
933.;ELIXIRIUM Bt.;4100 Berettyóújfalu, Bajcsy-Zsilinszky Endre u. 3-5.;HAJDÚ-BIHAR MEGYE;2024.01.25;2024-25;Ginseng;20;870,00   ;HUF;17 400   ;HUF
934.;ELIXIRIUM Bt.;4100 Berettyóújfalu, Bajcsy-Zsilinszky Endre u. 3-5.;HAJDÚ-BIHAR MEGYE;2024.01.25;2024-25;Omega 3;20;1 270,00   ;HUF;25 400   ;HUF
935.;ELIXIRIUM Bt.;4100 Berettyóújfalu, Bajcsy-Zsilinszky Endre u. 3-5.;HAJDÚ-BIHAR MEGYE;2024.01.25;2024-25;Koenzim Q10 30 db kapszula ;20;1 200,00   ;HUF;24 000   ;HUF
941.;"""FICTILE PHARMA"" Bt.";4029 Debrecen, Csapó utca 22. fszt.2.;HAJDÚ-BIHAR MEGYE;2024.01.30;2024-28;CBD 375 mg;20;9 900,00   ;HUF;198 000   ;HUF
942.;"""FICTILE PHARMA"" Bt.";4029 Debrecen, Csapó utca 22. fszt.2.;HAJDÚ-BIHAR MEGYE;2024.01.30;2024-28;CBD 375 mg;20;5,00   ;HUF;100   ;HUF
943.;"""FICTILE PHARMA"" Bt.";4029 Debrecen, Csapó utca 22. fszt.2.;HAJDÚ-BIHAR MEGYE;2024.01.30;2024-28;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
944.;"""FICTILE PHARMA"" Bt.";4029 Debrecen, Csapó utca 22. fszt.2.;HAJDÚ-BIHAR MEGYE;2024.01.30;2024-28;Probiotikum;4;5,00   ;HUF;20   ;HUF
945.;"""FICTILE PHARMA"" Bt.";4029 Debrecen, Csapó utca 22. fszt.2.;HAJDÚ-BIHAR MEGYE;2024.01.30;2024-28;Ginseng;16;870,00   ;HUF;13 920   ;HUF
946.;"""FICTILE PHARMA"" Bt.";4029 Debrecen, Csapó utca 22. fszt.2.;HAJDÚ-BIHAR MEGYE;2024.01.30;2024-28;Ginseng;4;5,00   ;HUF;20   ;HUF
947.;MIMIPHARMA Kft.;4026 Debrecen, Hatvan utca 66.;HAJDÚ-BIHAR MEGYE;2024.01.30;2024-29;CBD 375 mg;40;9 900,00   ;HUF;396 000   ;HUF
936.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.01.30;2024-26;Omega 3;20;1 270,00   ;HUF;25 400   ;HUF
937.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.01.30;2024-26;Omega 3;10;5,00   ;HUF;50   ;HUF
889.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2024.01.23;2024-13;Fekete Magolaj;5;-4 557,00   ;HUF;-22 785   ;HUF
890.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2024.01.23;2024-13;Ginseng;3;-1 051,00   ;HUF;-3 153   ;HUF
891.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2024.01.23;2024-13;Kalcium+Vitamin D ;1;-1 010,00   ;HUF;-1 010   ;HUF
892.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2024.01.23;2024-13;Koenzim Q10 30 db kapszula ;1;-1 449,00   ;HUF;-1 449   ;HUF
893.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2024.01.23;2024-13;Omega 3;1;-1 534,00   ;HUF;-1 534   ;HUF
894.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2024.01.23;2024-13;Probiotikum;5;-2 179,00   ;HUF;-10 895   ;HUF
938.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.01.30;2024-26;Ginseng;20;870,00   ;HUF;17 400   ;HUF
939.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.01.30;2024-26;Ginseng;5;5,00   ;HUF;25   ;HUF
940.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.01.30;2024-27;Probiotikum;20;1 624,50   ;HUF;32 490   ;HUF
949.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2024.02.01;2024-30;Probiotikum;20;1 624,50   ;HUF;32 490   ;HUF
950.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2024.02.01;2024-31;Fekete Magolaj;20;4 340,00   ;HUF;86 800   ;HUF
951.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2024.02.01;2024-31;Fekete Magolaj;20;5,00   ;HUF;100   ;HUF
952.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2024.02.01;2024-31;Ginseng;20;870,00   ;HUF;17 400   ;HUF
902.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.12.10;2024-15;Ginseng;3;-1 051,00   ;HUF;-3 153   ;HUF
903.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.12.10;2024-15;Koenzim Q10 30 db kapszula ;3;-1 449,00   ;HUF;-4 347   ;HUF
904.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.12.10;2024-15;Omega 3;1;-1 534,00   ;HUF;-1 534   ;HUF
905.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.12.10;2024-15;Probiotikum;107;-2 179,00   ;HUF;-233 153   ;HUF
906.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.01.23;2024-16;Ginseng;3;914,00   ;HUF;2 742   ;HUF
907.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.01.23;2024-16;Koenzim Q10 30 db kapszula ;3;1 266,00   ;HUF;3 798   ;HUF
908.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.01.23;2024-16;Omega 3;1;1 334,00   ;HUF;1 334   ;HUF
909.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.01.23;2024-16;Probiotikum;107;1 895,00   ;HUF;202 765   ;HUF
910.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.01.23;2024-17;Fekete Magolaj;4;4 557,00   ;HUF;18 228   ;HUF
911.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.01.23;2024-17;Ginseng;3;914,00   ;HUF;2 742   ;HUF
912.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.01.23;2024-17;Kalcium+Vitamin D ;5;878,00   ;HUF;4 390   ;HUF
913.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.01.23;2024-17;Koenzim Q10 30 db kapszula ;5;1 266,00   ;HUF;6 330   ;HUF
914.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.01.23;2024-17;Omega 3;9;1 334,00   ;HUF;12 006   ;HUF
915.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.01.23;2024-17;Probiotikum;21;1 895,00   ;HUF;39 795   ;HUF
916.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.10.11;2024-18;Fekete Magolaj;4;-4 340,00   ;HUF;-17 360   ;HUF
917.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.10.11;2024-18;Ginseng;3;-870,00   ;HUF;-2 610   ;HUF
918.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.10.11;2024-18;Kalcium+Vitamin D ;5;-835,00   ;HUF;-4 175   ;HUF
919.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.10.11;2024-18;Koenzim Q10 30 db kapszula ;5;-1 200,00   ;HUF;-6 000   ;HUF
920.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.10.11;2024-18;Omega 3;9;-1 270,00   ;HUF;-11 430   ;HUF
921.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.10.11;2024-18;Probiotikum;21;-1 805,00   ;HUF;-37 905   ;HUF
922.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.09.03;2024-19;Probiotikum;15;-2 179,00   ;HUF;-32 685   ;HUF
923.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.09.03;2024-19;Ginseng;1;-1 051,00   ;HUF;-1 051   ;HUF
924.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.02.04;2024-2;Omega 3;2;1 270,00   ;HUF;2 540   ;HUF
925.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.02.04;2024-2;Ginseng;2;870,00   ;HUF;1 740   ;HUF
926.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.02.04;2024-2;Vitamin D3;1;1 270,00   ;HUF;1 270   ;HUF
927.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2024.01.23;2024-20;Probiotikum;15;1 895,00   ;HUF;28 425   ;HUF
928.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2024.01.23;2024-20;Ginseng;1;914,00   ;HUF;914   ;HUF
929.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2024.01.23;2024-21;Kalcium+Vitamin D ;2;878,00   ;HUF;1 756   ;HUF
930.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.08.08;2024-22;Kalcium+Vitamin D ;2;-1 010,00   ;HUF;-2 020   ;HUF
953.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2024.02.01;2024-31;Ginseng;5;5,00   ;HUF;25   ;HUF
954.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2024.02.01;2024-31;Kalcium+Vitamin D ;20;835,00   ;HUF;16 700   ;HUF
955.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2024.02.01;2024-31;Kalcium+Vitamin D ;10;5,00   ;HUF;50   ;HUF
956.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2024.02.01;2024-31;Koenzim Q10 30 db kapszula ;20;1 400,00   ;HUF;28 000   ;HUF
957.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2024.02.01;2024-31;Koenzim Q10 30 db kapszula ;10;5,00   ;HUF;50   ;HUF
958.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2024.02.01;2024-31;Omega 3;20;1 270,00   ;HUF;25 400   ;HUF
959.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2024.02.01;2024-31;Omega 3;10;5,00   ;HUF;50   ;HUF
960.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2024.02.01;2024-31;Vitamin D3;20;1 270,00   ;HUF;25 400   ;HUF
961.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2024.02.01;2024-31;Vitamin D3;10;5,00   ;HUF;50   ;HUF
962.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2024.02.01;2024-31;CBD 375 mg;20;9 900,00   ;HUF;198 000   ;HUF
963.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2024.02.01;2024-31;CBD 375 mg;20;5,00   ;HUF;100   ;HUF
973.;Dr. Kissné Lengyel Csilla Anikó;4400 Nyíregyháza, Patkó utca 2/A;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.09;2024-34;CBD 375 mg;5;5 000,00   ;HUF;25 000   ;HUF
995.;RANGERS V&V Kft.;3527 Miskolc, Baross Gábor u. 16.;BORSOD-ABAÚJ ZEMPLÉN MEGYE;2024.02.12;2024-46;Multi-Vitamin 60x ;10;1 261,60   ;HUF;12 616   ;HUF
974.;Ábrányi Patika Bt.;4264 Nyírábrány, Hajnal u. 1.;HAJDÚ-BIHAR MEGYE;2024.02.12;2024-35;CBD 375 mg;5;9 900,00   ;HUF;49 500   ;HUF
975.;Ábrányi Patika Bt.;4264 Nyírábrány, Hajnal u. 1.;HAJDÚ-BIHAR MEGYE;2024.02.12;2024-35;CBD 375 mg;1;5,00   ;HUF;5   ;HUF
976.;Ábrányi Patika Bt.;4264 Nyírábrány, Hajnal u. 1.;HAJDÚ-BIHAR MEGYE;2024.02.12;2024-35;Probiotikum;5;1 805,00   ;HUF;9 025   ;HUF
977.;Ábrányi Patika Bt.;4264 Nyírábrány, Hajnal u. 1.;HAJDÚ-BIHAR MEGYE;2024.02.12;2024-35;Multi-Vitamin 60x ;5;1 577,00   ;HUF;7 885   ;HUF
979.;MIMIPHARMA Kft.;4026 Debrecen, Hatvan utca 66.;HAJDÚ-BIHAR MEGYE;2024.02.12;2024-37;Multi-Vitamin 60x ;30;1 261,60   ;HUF;37 848   ;HUF
980.;"""FICTILE PHARMA"" Bt.";4029 Debrecen, Csapó utca 22. fszt.2.;HAJDÚ-BIHAR MEGYE;2024.02.12;2024-38;Multi-Vitamin 60x ;20;1 261,60   ;HUF;25 232   ;HUF
981.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2024.02.12;2024-39;Multi-Vitamin 60x ;60;1 261,60   ;HUF;75 696   ;HUF
982.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2024.02.12;2024-39;Kollagén 20x;40;4 492,00   ;HUF;179 680   ;HUF
986.;GS-Herc Bt;4251 Hajdúsámson, Hunyadi utca 2.;HAJDÚ-BIHAR MEGYE;2024.02.12;2024-41;Multi-Vitamin 60x ;20;1 261,60   ;HUF;25 232   ;HUF
992.;JÓZSAI PATIKA Bt.;4225 Debrecen, Szentgyörgyflavi utca 9.;HAJDÚ-BIHAR MEGYE;2024.02.12;2024-45;Kollagén 20x;10;4 492,00   ;HUF;44 920   ;HUF
993.;JÓZSAI PATIKA Bt.;4225 Debrecen, Szentgyörgyflavi utca 9.;HAJDÚ-BIHAR MEGYE;2024.02.12;2024-45;Multi-Vitamin 60x ;10;1 261,60   ;HUF;12 616   ;HUF
987.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2024.02.12;2024-42;Multi-Vitamin 60x ;10;1 261,60   ;HUF;12 616   ;HUF
978.;SILVER-PHARMA Bt.;4400 Nyíregyháza, Kossuth u. 50.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.12;2024-36;Multi-Vitamin 60x ;5;1 261,60   ;HUF;6 308   ;HUF
984.;GRANULA Bt.;4544 Nyírkarász, Kossuth u.1.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.12;2024-40;Multi-Vitamin 60x ;20;1 261,60   ;HUF;25 232   ;HUF
985.;GRANULA Bt.;4544 Nyírkarász, Kossuth u.1.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.12;2024-40;Kollagén 20x;2;4 492,00   ;HUF;8 984   ;HUF
988.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.12;2024-43;Multi-Vitamin 60x  Kedvezményes;100;1 261,60   ;HUF;126 160   ;HUF
989.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.12;2024-43;Kollagén 20x;10;4 492,00   ;HUF;44 920   ;HUF
990.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.12;2024-44;Kollagén 20x;20;4 492,00   ;HUF;89 840   ;HUF
991.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.12;2024-44;Multi-Vitamin 60x ;40;1 261,60   ;HUF;50 464   ;HUF
1023.;GS-Herc Bt;4251 Hajdúsámson, Hunyadi utca 2.;HAJDÚ-BIHAR MEGYE;2024.02.16;2024-57;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
964.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2024.02.09;2024-32;Ginseng;65;783,00   ;HUF;50 895   ;HUF
965.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2024.02.09;2024-32;Omega 3;7;1 143,00   ;HUF;8 001   ;HUF
